user_id,timestamp,opportunity,ms_first_response,original,tutor_mode,answer_type,type,skill,correct
79014,99375,55,5195,0,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,1
79014,99376,56,3775,0,tutor,choose_1,MasterySection,Equation Solving Two or Fewer Steps,1
79014,99377,57,3900,0,tutor,choose_1,MasterySection,Equation Solving Two or Fewer Steps,1
79014,99378,58,30484,1,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,0
79014,99681,59,3547,0,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,1
79014,99682,60,3766,0,tutor,choose_1,MasterySection,Equation Solving Two or Fewer Steps,1
79014,99683,61,1891,0,tutor,choose_1,MasterySection,Equation Solving Two or Fewer Steps,1
79014,99684,62,30640,1,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,0
79014,99686,63,4109,0,tutor,choose_1,MasterySection,Equation Solving Two or Fewer Steps,1
79014,99687,64,10859,0,tutor,choose_1,MasterySection,Equation Solving Two or Fewer Steps,1
79014,99688,65,3469,0,tutor,choose_1,MasterySection,Equation Solving Two or Fewer Steps,1
79014,99689,66,14844,1,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,0
79014,99690,67,4391,0,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,1
79014,99691,68,7875,0,tutor,choose_1,MasterySection,Equation Solving Two or Fewer Steps,1
79014,99692,69,3922,0,tutor,choose_1,MasterySection,Equation Solving Two or Fewer Steps,1
79014,99693,70,19703,1,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,1
79014,99694,62,40594,1,tutor,algebra,MasterySection,Equation Solving More Than Two Steps,1
79014,99697,63,23250,1,tutor,algebra,MasterySection,Equation Solving More Than Two Steps,1
79014,99698,64,107000,1,tutor,algebra,MasterySection,Equation Solving More Than Two Steps,1
79014,99699,65,14891,1,tutor,algebra,MasterySection,Equation Solving More Than Two Steps,1
79014,99702,66,27125,1,tutor,algebra,MasterySection,Equation Solving More Than Two Steps,1
79014,100319,1,49530,1,tutor,algebra,MasterySection,Perimeter of a Polygon,0
79014,100321,2,22261,1,tutor,algebra,MasterySection,Perimeter of a Polygon,1
79014,100324,3,30436,1,tutor,algebra,MasterySection,Perimeter of a Polygon,1
79014,100325,4,18813,1,tutor,algebra,MasterySection,Perimeter of a Polygon,1
79014,100388,28,7951,0,tutor,algebra,MasterySection,Write Linear Equation from Graph,1
79014,100389,29,45574,0,tutor,algebra,MasterySection,Write Linear Equation from Graph,1
79014,100390,30,40063,1,tutor,algebra,MasterySection,Write Linear Equation from Graph,0
79014,100391,31,2793,0,tutor,algebra,MasterySection,Write Linear Equation from Graph,0
79014,100392,32,4871,0,tutor,algebra,MasterySection,Write Linear Equation from Graph,1
79014,100393,33,16463,0,tutor,algebra,MasterySection,Write Linear Equation from Graph,1
79014,100394,34,23470,1,tutor,algebra,MasterySection,Write Linear Equation from Graph,1
79014,100395,35,36617,1,tutor,algebra,MasterySection,Write Linear Equation from Graph,1
79014,100396,36,54890,1,tutor,algebra,MasterySection,Write Linear Equation from Graph,1
79014,100397,6,94546,1,tutor,algebra,MasterySection,Unit Conversion Within a System,0
79014,100398,7,94546,1,tutor,algebra,MasterySection,Addition and Subtraction Positive Decimals,0
79014,100399,38,7881,0,tutor,algebra,MasterySection,nan,0
79014,100400,39,5501,0,tutor,algebra,MasterySection,nan,1
79014,100401,40,8861,0,tutor,algebra,MasterySection,nan,1
79014,100402,41,11259,0,tutor,algebra,MasterySection,nan,0
79014,100403,7,192352,1,tutor,algebra,MasterySection,Unit Conversion Within a System,1
79014,100404,8,64712,1,tutor,algebra,MasterySection,Unit Conversion Within a System,1
79014,100405,9,46433,1,tutor,algebra,MasterySection,Unit Conversion Within a System,1
79014,100406,1,40273,1,tutor,algebra,MasterySection,nan,1
79014,100407,71,40896,1,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,0
79014,100408,72,8526,0,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,1
79014,100409,73,20432,0,tutor,choose_1,MasterySection,Equation Solving Two or Fewer Steps,1
79014,100410,74,14408,0,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,0
79014,100411,75,8209,1,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,1
79014,100412,76,25420,1,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,1
79014,100413,77,18822,1,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,1
79014,100414,78,32273,1,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,1
79014,100415,79,11662,1,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,1
79014,100416,80,40345,1,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,1
79014,100418,81,25679,1,tutor,algebra,MasterySection,Equation Solving Two or Fewer Steps,1
79014,102822,1,58187,1,tutor,choose_1,MasterySection,Calculations with Similar Figures,1
79014,103748,2,45550,1,tutor,algebra,MasterySection,Calculations with Similar Figures,0
79014,103749,42,18298,0,tutor,choose_1,MasterySection,nan,1
79014,103751,43,8891,0,tutor,choose_1,MasterySection,nan,1
79014,103752,44,45690,0,tutor,choose_1,MasterySection,nan,1
79014,103755,45,11673,0,tutor,choose_1,MasterySection,nan,1
79014,103757,46,22861,0,tutor,fill_in_1,MasterySection,nan,0
79014,103762,47,17204,0,tutor,algebra,MasterySection,nan,1
79014,103765,3,66847,1,tutor,algebra,MasterySection,Calculations with Similar Figures,1
79014,103780,4,27923,1,tutor,algebra,MasterySection,Calculations with Similar Figures,1
79014,103789,5,19361,1,tutor,algebra,MasterySection,Calculations with Similar Figures,1
79014,103793,6,11829,1,tutor,algebra,MasterySection,Calculations with Similar Figures,1
79014,103797,7,111254,1,tutor,algebra,MasterySection,Calculations with Similar Figures,0
79014,103825,8,10484,1,tutor,algebra,MasterySection,Calculations with Similar Figures,0
79014,103826,11,10484,1,tutor,algebra,MasterySection,Proportion,0
79014,103841,9,29032,1,tutor,algebra,MasterySection,Calculations with Similar Figures,0
79014,103868,10,41970,1,tutor,algebra,MasterySection,Calculations with Similar Figures,0
79014,103900,11,19876,1,tutor,algebra,MasterySection,Calculations with Similar Figures,1
79014,103912,12,33689,1,tutor,algebra,MasterySection,Calculations with Similar Figures,1
79014,106407,13,73296,1,tutor,algebra,MasterySection,Calculations with Similar Figures,1
79014,106417,14,152566,1,tutor,algebra,MasterySection,Calculations with Similar Figures,1
79014,110464,1,63425,1,tutor,algebra,MasterySection,Effect of Changing Dimensions of a Shape Prportionally,0
79014,110465,15,63425,1,tutor,algebra,MasterySection,Calculations with Similar Figures,0
79014,110469,2,29733,1,tutor,algebra,MasterySection,Effect of Changing Dimensions of a Shape Prportionally,1
79014,110470,16,29733,1,tutor,algebra,MasterySection,Calculations with Similar Figures,1
79014,110471,3,43821,1,tutor,algebra,MasterySection,Effect of Changing Dimensions of a Shape Prportionally,0
79014,110472,17,43821,1,tutor,algebra,MasterySection,Calculations with Similar Figures,0
79014,110474,4,6458,1,tutor,algebra,MasterySection,Effect of Changing Dimensions of a Shape Prportionally,1
79014,110475,18,6458,1,tutor,algebra,MasterySection,Calculations with Similar Figures,1
79014,110477,5,11029,1,tutor,algebra,MasterySection,Effect of Changing Dimensions of a Shape Prportionally,1
79014,110478,19,11029,1,tutor,algebra,MasterySection,Calculations with Similar Figures,1
79014,111313,6,56640,1,tutor,algebra,MasterySection,Effect of Changing Dimensions of a Shape Prportionally,0
79014,111314,20,56640,1,tutor,algebra,MasterySection,Calculations with Similar Figures,0
79014,111316,7,14415,1,tutor,algebra,MasterySection,Effect of Changing Dimensions of a Shape Prportionally,1
79014,111317,21,14415,1,tutor,algebra,MasterySection,Calculations with Similar Figures,1
79014,111318,8,44741,1,tutor,algebra,MasterySection,Effect of Changing Dimensions of a Shape Prportionally,1
79014,111319,22,44741,1,tutor,algebra,MasterySection,Calculations with Similar Figures,1
79014,111320,9,8424,1,tutor,algebra,MasterySection,Effect of Changing Dimensions of a Shape Prportionally,1
79014,111321,23,8424,1,tutor,algebra,MasterySection,Calculations with Similar Figures,1
79014,111322,1,14477,1,tutor,algebra,MasterySection,Surface Area Rectangular Prism,0
79014,111326,2,35990,1,tutor,algebra,MasterySection,Surface Area Rectangular Prism,1
79014,111328,3,348379,1,tutor,algebra,MasterySection,Surface Area Rectangular Prism,1
79014,111367,4,86097,1,tutor,algebra,MasterySection,Surface Area Rectangular Prism,1
79014,111372,1,230602,1,tutor,algebra,MasterySection,Surface Area Cylinder,0
79014,111388,5,75285,1,tutor,algebra,MasterySection,Surface Area Rectangular Prism,1
79014,111394,2,151586,1,tutor,algebra,MasterySection,Surface Area Cylinder,1
79014,111409,6,170836,1,tutor,algebra,MasterySection,Surface Area Rectangular Prism,0
79014,114512,1,31742,1,tutor,algebra,MasterySection,Volume Rectangular Prism,1
79014,114513,1,115939,1,tutor,algebra,MasterySection,Volume Cylinder,0
79014,114515,2,32619,1,tutor,algebra,MasterySection,Volume Cylinder,1
79014,114516,3,37642,1,tutor,algebra,MasterySection,Volume Cylinder,1
79014,114517,4,35084,1,tutor,algebra,MasterySection,Volume Cylinder,1
79014,117394,5,157820,1,tutor,algebra,MasterySection,Volume Cylinder,1
79014,117418,1,83306,1,tutor,algebra,MasterySection,Volume Sphere,0
79014,117419,2,7910,0,tutor,choose_1,MasterySection,Volume Sphere,1
79014,117420,3,28892,0,tutor,algebra,MasterySection,Volume Sphere,1
79014,117421,4,196808,0,tutor,algebra,MasterySection,Volume Sphere,1
79014,119558,1,34802,1,tutor,algebra,MasterySection,Venn Diagram,1
79014,120456,2,43930,1,tutor,algebra,MasterySection,Venn Diagram,0
79014,120457,48,56287,0,tutor,choose_1,MasterySection,nan,1
79014,120458,49,8319,0,tutor,algebra,MasterySection,nan,1
79014,120459,3,10302,1,tutor,algebra,MasterySection,Venn Diagram,1
79014,120460,4,23289,1,tutor,algebra,MasterySection,Venn Diagram,1
79014,120461,5,13462,1,tutor,algebra,MasterySection,Venn Diagram,1
79014,121273,6,39305,1,tutor,algebra,MasterySection,Venn Diagram,1
79014,121282,7,18614,1,tutor,algebra,MasterySection,Venn Diagram,1
79014,126424,8,66389,1,tutor,algebra,MasterySection,Venn Diagram,1
79014,126425,2,66389,1,tutor,algebra,MasterySection,Percent Of,1
79014,126426,9,35428,1,tutor,algebra,MasterySection,Venn Diagram,0
79014,126427,3,35428,1,tutor,algebra,MasterySection,Percent Of,0
79014,126428,50,4415,0,tutor,algebra,MasterySection,nan,0
79014,126429,51,15304,0,tutor,algebra,MasterySection,nan,1
79014,126430,10,123288,1,tutor,algebra,MasterySection,Venn Diagram,1
79014,126431,4,123288,1,tutor,algebra,MasterySection,Percent Of,1
79014,126432,11,41418,1,tutor,algebra,MasterySection,Venn Diagram,1
79014,126433,5,41418,1,tutor,algebra,MasterySection,Percent Of,1
79014,126434,12,38142,1,tutor,algebra,MasterySection,Venn Diagram,1
79014,126435,6,38142,1,tutor,algebra,MasterySection,Percent Of,1
79014,126436,13,38579,1,tutor,algebra,MasterySection,Venn Diagram,1
79014,126437,7,38579,1,tutor,algebra,MasterySection,Percent Of,1
79014,126438,14,44624,1,tutor,algebra,MasterySection,Venn Diagram,1
79014,126439,8,44624,1,tutor,algebra,MasterySection,Percent Of,1
79014,128876,1,27752,1,tutor,algebra,MasterySection,Stem and Leaf Plot,1
79014,128877,1,27752,1,tutor,algebra,MasterySection,Mode,1
79014,131435,2,237141,1,tutor,algebra,MasterySection,Stem and Leaf Plot,1
79014,131436,1,237141,1,tutor,algebra,MasterySection,Mean,1
79014,131447,3,113375,1,tutor,algebra,MasterySection,Stem and Leaf Plot,1
79014,131448,2,113375,1,tutor,algebra,MasterySection,Mean,1
79014,132054,1,35141,1,tutor,algebra,MasterySection,Scatter Plot,1
79014,132055,2,13844,1,tutor,algebra,MasterySection,Scatter Plot,1
79014,133327,3,18955,1,tutor,algebra,MasterySection,Scatter Plot,1
79014,134591,1,42557,1,tutor,fill_in_1,MasterySection,Histogram as Table or Graph,1
79014,138449,1,38444,1,tutor,algebra,MasterySection,Table,1
79014,138450,1,38444,1,tutor,algebra,MasterySection,Range,1
79014,138456,2,26696,1,tutor,algebra,MasterySection,Table,1
79014,138457,2,26696,1,tutor,algebra,MasterySection,Range,1
79014,139816,3,282356,1,tutor,algebra,MasterySection,Table,0
79014,139817,1,282356,1,tutor,algebra,MasterySection,Median,0
79014,139828,52,6700,0,tutor,choose_1,MasterySection,nan,1
79014,139829,53,15880,0,tutor,algebra,MasterySection,nan,1
79014,139830,4,195420,1,tutor,algebra,MasterySection,Table,1
79014,139831,2,195420,1,tutor,algebra,MasterySection,Median,1
79014,139843,5,142684,1,tutor,algebra,MasterySection,Table,1
79014,139844,3,142684,1,tutor,algebra,MasterySection,Median,1
79014,139848,6,169163,1,tutor,algebra,MasterySection,Table,1
79014,139849,4,169163,1,tutor,algebra,MasterySection,Median,1
79014,142850,7,24156,1,tutor,algebra,MasterySection,Table,1
79014,142851,2,24156,1,tutor,algebra,MasterySection,Mode,1
79014,142852,8,29469,1,tutor,algebra,MasterySection,Table,1
79014,142853,3,29469,1,tutor,algebra,MasterySection,Mode,1
79014,143793,5,182890,1,tutor,algebra,MasterySection,Median,1
79014,147960,6,363509,1,tutor,choose_1,MasterySection,Median,0
79014,147962,3,15444,1,tutor,algebra,MasterySection,Mean,0
79014,147963,7,7893,1,tutor,choose_1,MasterySection,Median,0
79014,147964,3,18127,1,tutor,choose_1,MasterySection,Range,0
79014,147965,8,2901,1,tutor,choose_1,MasterySection,Median,1
79014,147966,4,5101,1,tutor,choose_1,MasterySection,Range,1
79014,147967,9,3838,1,tutor,choose_1,MasterySection,Median,1
79014,148236,9,54299,1,tutor,algebra,MasterySection,Table,0
79014,148237,2,54299,1,tutor,algebra,MasterySection,Addition Whole Numbers,0
79014,148238,10,7769,1,tutor,fill_in_1,MasterySection,Table,0
79014,148239,3,7769,1,tutor,fill_in_1,MasterySection,Addition Whole Numbers,0
79014,148240,18,80714,1,tutor,algebra,MasterySection,Subtraction Whole Numbers,0
79014,148241,24,80714,1,tutor,algebra,MasterySection,Pattern Finding ,0
79014,148242,19,6662,0,tutor,algebra,MasterySection,Subtraction Whole Numbers,1
79014,148243,25,6662,0,tutor,algebra,MasterySection,Pattern Finding ,1
79014,148244,20,43913,0,tutor,algebra,MasterySection,Subtraction Whole Numbers,0
79014,148245,26,43913,0,tutor,algebra,MasterySection,Pattern Finding ,0
79014,149873,21,86964,1,tutor,algebra,MasterySection,Subtraction Whole Numbers,0
79014,149874,27,86964,1,tutor,algebra,MasterySection,Pattern Finding ,0
79014,149903,22,7587,0,tutor,algebra,MasterySection,Subtraction Whole Numbers,1
79014,149904,28,7587,0,tutor,algebra,MasterySection,Pattern Finding ,1
79014,149910,23,19312,0,tutor,algebra,MasterySection,Subtraction Whole Numbers,1
79014,149911,29,19312,0,tutor,algebra,MasterySection,Pattern Finding ,1
79014,149923,24,54481,1,tutor,algebra,MasterySection,Subtraction Whole Numbers,1
79014,149924,30,54481,1,tutor,algebra,MasterySection,Pattern Finding ,1
79014,149940,25,87756,1,tutor,algebra,MasterySection,Subtraction Whole Numbers,1
79014,149941,31,87756,1,tutor,algebra,MasterySection,Pattern Finding ,1
79014,149960,26,78748,1,tutor,algebra,MasterySection,Subtraction Whole Numbers,1
79014,149961,32,78748,1,tutor,algebra,MasterySection,Pattern Finding ,1
79014,149977,27,136499,1,tutor,algebra,MasterySection,Subtraction Whole Numbers,1
79014,149978,33,136499,1,tutor,algebra,MasterySection,Pattern Finding ,1
79014,156160,1,62385,1,tutor,fill_in_1,MasterySection,Probability of Two Distinct Events,1
79014,156166,2,5897,1,tutor,fill_in_1,MasterySection,Probability of Two Distinct Events,1
79014,158179,1,16720,1,tutor,algebra,MasterySection,Counting Methods,1
79014,161449,28,91631,1,tutor,algebra,MasterySection,Subtraction Whole Numbers,1
79014,161450,34,91631,1,tutor,algebra,MasterySection,Pattern Finding ,1
79014,161785,29,136298,1,tutor,algebra,MasterySection,Subtraction Whole Numbers,1
79014,161786,35,136298,1,tutor,algebra,MasterySection,Pattern Finding ,1
79014,161789,30,102465,1,tutor,algebra,MasterySection,Subtraction Whole Numbers,1
79014,161790,36,102465,1,tutor,algebra,MasterySection,Pattern Finding ,1
79014,161793,31,97436,1,tutor,algebra,MasterySection,Subtraction Whole Numbers,1
79014,161794,37,97436,1,tutor,algebra,MasterySection,Pattern Finding ,1
79014,162918,32,91512,1,tutor,algebra,MasterySection,Subtraction Whole Numbers,0
79014,162919,38,91512,1,tutor,algebra,MasterySection,Pattern Finding ,0
79014,166803,1,33208,1,tutor,algebra,MasterySection,Box and Whisker,1
79014,166804,10,33208,1,tutor,algebra,MasterySection,Median,1
79014,166814,2,11041,1,tutor,algebra,MasterySection,Box and Whisker,1
79014,166815,11,11041,1,tutor,algebra,MasterySection,Median,1
79014,166818,8,47604,1,tutor,algebra,MasterySection,Addition and Subtraction Positive Decimals,1
79014,166821,9,20030,1,tutor,algebra,MasterySection,Addition and Subtraction Positive Decimals,1
79014,166822,10,27594,1,tutor,algebra,MasterySection,Addition and Subtraction Positive Decimals,1
79014,166825,11,18199,1,tutor,algebra,MasterySection,Addition and Subtraction Positive Decimals,1
79014,166828,12,19560,1,tutor,algebra,MasterySection,Addition and Subtraction Positive Decimals,1
79014,166829,7,26594,1,tutor,algebra,MasterySection,Addition and Subtraction Fractions,1
79014,166832,8,24769,1,tutor,algebra,MasterySection,Addition and Subtraction Fractions,1
79014,166833,9,21137,1,tutor,algebra,MasterySection,Addition and Subtraction Fractions,1
79014,166834,10,27806,1,tutor,algebra,MasterySection,Addition and Subtraction Fractions,1
79014,166841,11,22620,1,tutor,algebra,MasterySection,Addition and Subtraction Fractions,1
79014,166842,1,29641,1,tutor,algebra,MasterySection,Multiplication and Division Positive Decimals,1
79014,166843,2,16834,1,tutor,algebra,MasterySection,Multiplication and Division Positive Decimals,1
79014,166845,3,19533,1,tutor,algebra,MasterySection,Multiplication and Division Positive Decimals,1
79014,166846,4,15223,1,tutor,algebra,MasterySection,Multiplication and Division Positive Decimals,1
79014,166847,5,19055,1,tutor,algebra,MasterySection,Multiplication and Division Positive Decimals,1
79014,166849,5,41251,1,tutor,algebra,MasterySection,Division Fractions,0
79014,166852,6,92186,1,tutor,algebra,MasterySection,Division Fractions,0
79014,168439,1,45250,1,tutor,algebra,MasterySection,Circle Graph,1
79014,168440,1,45250,1,tutor,algebra,MasterySection,nan,1
79014,168441,1,45250,1,tutor,algebra,MasterySection,Equivalent Fractions,1
79014,168442,7,45250,1,tutor,algebra,MasterySection,Finding Percents,1
79014,168474,7,41686,1,tutor,algebra,MasterySection,Division Fractions,1
79014,168486,8,36876,1,tutor,algebra,MasterySection,Division Fractions,0
79014,172811,2,48817,1,tutor,algebra,MasterySection,Circle Graph,1
79014,172812,2,48817,1,tutor,algebra,MasterySection,Equivalent Fractions,1
79014,172813,12,48817,1,tutor,algebra,MasterySection,Proportion,1
79014,172815,3,14384,1,tutor,algebra,MasterySection,Circle Graph,1
79014,172816,3,14384,1,tutor,algebra,MasterySection,Equivalent Fractions,1
79014,172817,13,14384,1,tutor,algebra,MasterySection,Proportion,1
79014,172818,4,46304,1,tutor,algebra,MasterySection,Circle Graph,1
79014,172819,9,46304,1,tutor,algebra,MasterySection,Percent Of,1
79014,172827,5,24567,1,tutor,algebra,MasterySection,Circle Graph,1
79014,172828,10,24567,1,tutor,algebra,MasterySection,Percent Of,1
79014,173731,3,25313,1,tutor,algebra,MasterySection,Multiplication Fractions,1
79014,173732,4,37360,1,tutor,algebra,MasterySection,Multiplication Fractions,0
79014,173740,5,109502,1,tutor,algebra,MasterySection,Multiplication Fractions,1
79014,173741,6,15376,1,tutor,algebra,MasterySection,Multiplication Fractions,1
79014,173742,7,42735,1,tutor,algebra,MasterySection,Multiplication Fractions,1
79014,173743,8,11985,1,tutor,algebra,MasterySection,Multiplication Fractions,1
79014,173744,9,12954,1,tutor,algebra,MasterySection,Multiplication Fractions,1
79014,173745,9,42907,1,tutor,algebra,MasterySection,Division Fractions,1
79014,173746,10,64767,1,tutor,algebra,MasterySection,Division Fractions,1
79014,173747,11,25860,1,tutor,algebra,MasterySection,Division Fractions,0
79014,173748,12,30516,1,tutor,algebra,MasterySection,Division Fractions,1
79014,173749,13,13359,1,tutor,algebra,MasterySection,Division Fractions,1
79014,173750,14,33923,1,tutor,algebra,MasterySection,Division Fractions,1
79014,173751,15,112862,1,tutor,algebra,MasterySection,Division Fractions,0
79014,178443,2,54678,1,tutor,fill_in_1,MasterySection,Histogram as Table or Graph,1
79014,178444,3,63433,1,tutor,fill_in_1,MasterySection,Histogram as Table or Graph,1
79014,180570,4,56465,1,tutor,fill_in_1,MasterySection,Histogram as Table or Graph,1
79014,183149,14,56155,1,tutor,choose_1,MasterySection,Proportion,1
79014,183163,15,4660,1,tutor,choose_1,MasterySection,Proportion,1
79014,183167,16,2916,1,tutor,choose_1,MasterySection,Proportion,1
79014,183170,17,4646,1,tutor,choose_1,MasterySection,Proportion,0
79014,183173,18,3604,1,tutor,choose_1,MasterySection,Proportion,0
79014,183177,19,4741,1,tutor,choose_1,MasterySection,Proportion,0
79014,183181,20,4732,1,tutor,choose_1,MasterySection,Proportion,0
79014,183184,21,3148,1,tutor,choose_1,MasterySection,Proportion,0
79014,183190,22,2347,1,tutor,choose_1,MasterySection,Proportion,0
79014,183191,23,11005,1,tutor,choose_1,MasterySection,Proportion,0
79014,183199,8,15497,1,tutor,algebra,MasterySection,Finding Percents,1
79014,183203,9,12839,1,tutor,algebra,MasterySection,Finding Percents,1
79014,183205,6,40304,1,tutor,algebra,MasterySection,Circle Graph,1
79014,183206,11,40304,1,tutor,algebra,MasterySection,Percent Of,1
79014,183218,12,18595,1,tutor,fill_in_1,MasterySection,Percent Of,1
79014,183228,7,21028,1,tutor,algebra,MasterySection,Circle Graph,1
79014,183229,13,21028,1,tutor,algebra,MasterySection,Percent Of,1
79014,183244,10,23734,1,tutor,algebra,MasterySection,Finding Percents,1
79014,183249,11,17287,1,tutor,algebra,MasterySection,Finding Percents,1
79014,183255,12,24768,1,tutor,algebra,MasterySection,Finding Percents,1
79014,183265,13,18590,1,tutor,algebra,MasterySection,Finding Percents,1
79014,183273,14,38406,1,tutor,algebra,MasterySection,Finding Percents,1
79014,183282,4,13296,1,tutor,algebra,MasterySection,Conversion of Fraction Decimals Percents,1
79014,183286,5,4374,1,tutor,algebra,MasterySection,Conversion of Fraction Decimals Percents,1
79014,183290,6,7868,1,tutor,algebra,MasterySection,Conversion of Fraction Decimals Percents,1
79014,183292,7,3557,1,tutor,algebra,MasterySection,Conversion of Fraction Decimals Percents,1
79014,183293,8,7260,1,tutor,algebra,MasterySection,Conversion of Fraction Decimals Percents,1
79014,183336,1,14151,1,tutor,algebra,MasterySection,Absolute Value,0
79014,183340,54,7081,0,tutor,algebra,MasterySection,nan,1
79014,183341,55,2717,0,tutor,algebra,MasterySection,nan,1
79014,183342,56,4072,0,tutor,algebra,MasterySection,nan,0
79014,183344,57,90963,1,tutor,algebra,MasterySection,nan,1
79014,185072,1,27107,1,tutor,algebra,MasterySection,Probability of a Single Event,1
79014,185073,2,27833,1,tutor,algebra,MasterySection,Probability of a Single Event,1
79014,187155,3,24291,1,tutor,algebra,MasterySection,Probability of a Single Event,1
79014,187158,4,15003,1,tutor,algebra,MasterySection,Probability of a Single Event,1
79014,190476,11,28386,1,tutor,algebra,MasterySection,Table,0
79014,190477,1,28386,1,tutor,algebra,MasterySection,Fraction Of,0
79014,190478,58,8743,0,tutor,algebra,MasterySection,nan,1
79014,190479,59,5194,0,tutor,algebra,MasterySection,nan,0
79014,190480,60,9837,0,tutor,algebra,MasterySection,nan,1
79014,190481,12,46151,1,tutor,algebra,MasterySection,Table,0
79014,190482,2,46151,1,tutor,algebra,MasterySection,Fraction Of,0
79014,190483,61,25264,0,tutor,algebra,MasterySection,nan,1
79014,190484,62,13006,0,tutor,algebra,MasterySection,nan,0
79014,190485,63,10974,0,tutor,algebra,MasterySection,nan,1
79014,190486,13,21391,1,tutor,algebra,MasterySection,Table,0
79014,190487,3,21391,1,tutor,algebra,MasterySection,Fraction Of,0
79014,190488,64,12047,0,tutor,algebra,MasterySection,nan,1
79014,193249,3,349075,1,tutor,algebra,MasterySection,Probability of Two Distinct Events,1
79014,196918,2,269946,1,tutor,algebra,MasterySection,Counting Methods,0
79014,196919,4,269946,1,tutor,algebra,MasterySection,Probability of Two Distinct Events,0
79014,196920,65,7947,0,tutor,fill_in_1,MasterySection,nan,0
79014,196923,66,4247,0,tutor,fill_in_1,MasterySection,nan,0
79014,196926,67,14907,0,tutor,algebra,MasterySection,nan,0
79014,196927,3,82321,1,tutor,algebra,MasterySection,Counting Methods,1
79014,196928,5,82321,1,tutor,algebra,MasterySection,Probability of Two Distinct Events,1
79014,196929,4,52414,1,tutor,algebra,MasterySection,Counting Methods,1
79014,196930,6,52414,1,tutor,algebra,MasterySection,Probability of Two Distinct Events,1
79014,196931,5,37046,1,tutor,algebra,MasterySection,Counting Methods,1
79014,196932,7,37046,1,tutor,algebra,MasterySection,Probability of Two Distinct Events,1
79014,198859,6,86756,1,tutor,fill_in_1,MasterySection,Counting Methods,0
79014,198860,8,86756,1,tutor,fill_in_1,MasterySection,Probability of Two Distinct Events,0
79014,198861,68,6379,0,tutor,fill_in_1,MasterySection,nan,0
79014,198862,69,3232,0,tutor,fill_in_1,MasterySection,nan,0
79014,198864,70,8699,0,tutor,fill_in_1,MasterySection,nan,0
79014,198866,7,33054,1,tutor,fill_in_1,MasterySection,Counting Methods,1
79014,198867,9,33054,1,tutor,fill_in_1,MasterySection,Probability of Two Distinct Events,1
79014,198899,2,31660,1,tutor,algebra,MasterySection,Absolute Value,1
79014,198901,3,10366,1,tutor,algebra,MasterySection,Absolute Value,1
79014,198902,71,32155,1,tutor,algebra,MasterySection,nan,1
79014,198905,72,27806,1,tutor,algebra,MasterySection,nan,1
79014,198908,4,13236,1,tutor,algebra,MasterySection,Absolute Value,1
79014,198912,5,13680,1,tutor,algebra,MasterySection,Absolute Value,1
79014,198913,6,11455,1,tutor,algebra,MasterySection,Absolute Value,1
79014,198914,7,12810,1,tutor,algebra,MasterySection,Absolute Value,1
79014,198915,8,12148,1,tutor,algebra,MasterySection,Absolute Value,1
79014,198918,73,25743,1,tutor,algebra,MasterySection,nan,1
79014,198922,74,18619,1,tutor,algebra,MasterySection,nan,1
79014,198923,75,32631,1,tutor,algebra,MasterySection,nan,1
79014,198924,76,24408,1,tutor,algebra,MasterySection,nan,1
79014,198928,77,25667,1,tutor,algebra,MasterySection,nan,1
79014,205238,8,101086,1,tutor,algebra,MasterySection,Counting Methods,0
79014,205239,10,101086,1,tutor,algebra,MasterySection,Probability of Two Distinct Events,0
79014,205240,78,7987,0,tutor,algebra,MasterySection,nan,1
79014,205241,79,9314,0,tutor,fill_in_1,MasterySection,nan,0
79014,205242,80,6593,0,tutor,algebra,MasterySection,nan,0
79014,206427,1,45571,1,tutor,algebra,MasterySection,Complementary and Supplementary Angles,1
79014,206708,16,18985,1,tutor,algebra,MasterySection,Division Fractions,0
79014,208321,1,12758,1,tutor,algebra,MasterySection,Congruence,1
79014,210007,1,15232,1,tutor,algebra,MasterySection,Nets of 3D Figures,0
79014,210011,2,5278,1,tutor,algebra,MasterySection,Nets of 3D Figures,1
79014,210013,3,6136,1,tutor,algebra,MasterySection,Nets of 3D Figures,1
79014,210015,4,4695,1,tutor,algebra,MasterySection,Nets of 3D Figures,1
79014,210032,4,16365,1,tutor,algebra,MasterySection,Scatter Plot,1
79014,210033,5,18100,1,tutor,algebra,MasterySection,Scatter Plot,1
